# temp  energy   qhat_over_T3
  0.150000  16.650400   5.088848
  0.160000  16.650400   5.001214
  0.170000  16.650400   4.919345
  0.180000  16.650400   4.842123
  0.190000  16.650400   4.768472
  0.200000  16.650400   4.699302
  0.210000  16.650400   4.632706
  0.220000  16.650400   4.569985
  0.230000  16.650400   4.509436
  0.240000  16.650400   4.452021
  0.250000  16.650400   4.396728
  0.260000  16.650400   4.343715
  0.270000  16.650400   4.292814
  0.280000  16.650400   4.243728
  0.290000  16.650400   4.196545
  0.300000  16.650400   4.150956
  0.310000  16.650400   4.106971
  0.320000  16.650400   4.064507
  0.330000  16.650400   4.023305
  0.340000  16.650400   3.983643
  0.350000  16.650400   3.944891
  0.360000  16.650400   3.907638
  0.370000  16.650400   3.871160
  0.380000  16.650400   3.836004
  0.390000  16.650400   3.801634
  0.400000  16.650400   3.768352
  0.410000  16.650400   3.735910
  0.420000  16.650400   3.704300
  0.430000  16.650400   3.673625
  0.440000  16.650400   3.643533
  0.450000  16.650400   3.614468
  0.460000  16.650400   3.585758
  0.470000  16.650400   3.558095
  0.480000  16.650400   3.530732
  0.490000  16.650400   3.504276
  0.500000  16.650400   3.478214
  0.510000  16.650400   3.452880
  0.520000  16.650400   3.428021
  0.530000  16.650400   3.403702
  0.540000  16.650400   3.379989
  0.550000  16.650400   3.356616
  0.560000  16.650400   3.333935
  0.570000  16.650400   3.311435
  0.580000  16.650400   3.289690
  0.590000  16.650400   3.268043
  0.600000  16.650400   3.247081
  0.610000  16.650400   3.226334
  0.620000  16.650400   3.206106
  0.630000  16.650400   3.186180
  0.640000  16.650400   3.166620
  0.650000  16.650400   3.147475
  0.660000  16.650400   3.128558
  0.670000  16.650400   3.110151
  0.680000  16.650400   3.091843
  0.690000  16.650400   3.074097
  0.700000  16.650400   3.056370
  0.710000  16.650400   3.039167
  0.720000  16.650400   3.022074
  0.730000  16.650400   3.005395
  0.740000  16.650400   2.988903
  0.750000  16.650400   2.972698
  0.150000  18.184140   5.255096
  0.160000  18.184140   5.165373
  0.170000  18.184140   5.081819
  0.180000  18.184140   5.002926
