  43     4  0.276269E+00  0.115107E+00  0.161162E+00  0.549774E+01
  43     5  0.290537E+00  0.120904E+00  0.169633E+00  0.737118E+01
  43     6  0.297031E+00  0.123575E+00  0.173456E+00  0.928274E+01
  43     7  0.299999E+00  0.124768E+00  0.175231E+00  0.112006E+02
  44    -2  0.103628E-01  0.485112E-02  0.551173E-02  0.119516E+00
  44    -1  0.134358E-01  0.623164E-02  0.720415E-02  0.143172E+00
  44     0  0.333430E-01  0.149631E-01  0.183800E-01  0.296480E+00
  44     1  0.103880E+00  0.446579E-01  0.592224E-01  0.905036E+00
  44     2  0.192782E+00  0.813704E-01  0.111412E+00  0.208932E+01
  44     3  0.251237E+00  0.104992E+00  0.146245E+00  0.367142E+01
  44     4  0.282174E+00  0.117426E+00  0.164747E+00  0.545638E+01
  44     5  0.296762E+00  0.123602E+00  0.173161E+00  0.733101E+01
  44     6  0.303557E+00  0.126338E+00  0.177220E+00  0.923838E+01
  44     7  0.306776E+00  0.127705E+00  0.179071E+00  0.111584E+02
  45    -2  0.995426E-02  0.465743E-02  0.529683E-02  0.114159E+00
  45    -1  0.130113E-01  0.602403E-02  0.698729E-02  0.137128E+00
  45     0  0.328931E-01  0.147554E-01  0.181377E-01  0.287410E+00
  45     1  0.104384E+00  0.448332E-01  0.595512E-01  0.887475E+00
  45     2  0.195617E+00  0.824852E-01  0.113132E+00  0.206268E+01
  45     3  0.256116E+00  0.106996E+00  0.149119E+00  0.363877E+01
  45     4  0.288104E+00  0.119955E+00  0.168149E+00  0.541585E+01
  45     5  0.303472E+00  0.126336E+00  0.177136E+00  0.728783E+01
  45     6  0.310706E+00  0.129262E+00  0.181444E+00  0.919533E+01
  45     7  0.313569E+00  0.130400E+00  0.183169E+00  0.111165E+02
  46    -2  0.958329E-02  0.447859E-02  0.510470E-02  0.108760E+00
  46    -1  0.125739E-01  0.582979E-02  0.674416E-02  0.131465E+00
  46     0  0.324459E-01  0.145524E-01  0.178936E-01  0.278478E+00
  46     1  0.104917E+00  0.450028E-01  0.599144E-01  0.870908E+00
  46     2  0.198563E+00  0.836624E-01  0.114900E+00  0.203649E+01
  46     3  0.260848E+00  0.109088E+00  0.151760E+00  0.360292E+01
  46     4  0.293646E+00  0.122282E+00  0.171364E+00  0.537709E+01
  46     5  0.309563E+00  0.128750E+00  0.180813E+00  0.724936E+01
  46     6  0.317194E+00  0.132015E+00  0.185179E+00  0.915246E+01
  46     7  0.320165E+00  0.133118E+00  0.187048E+00  0.110727E+02
  47    -2  0.918986E-02  0.428654E-02  0.490333E-02  0.103820E+00
  47    -1  0.121719E-01  0.563836E-02  0.653349E-02  0.125706E+00
  47     0  0.319526E-01  0.143369E-01  0.176157E-01  0.269560E+00
  47     1  0.105379E+00  0.451860E-01  0.601935E-01  0.854754E+00
  47     2  0.201238E+00  0.848536E-01  0.116384E+00  0.201068E+01
  47     3  0.265661E+00  0.110920E+00  0.154742E+00  0.356895E+01
  47     4  0.299573E+00  0.124713E+00  0.174860E+00  0.534288E+01
  47     5  0.315994E+00  0.131491E+00  0.184503E+00  0.720826E+01
  47     6  0.323603E+00  0.134602E+00  0.189001E+00  0.911460E+01
  47     7  0.326800E+00  0.135932E+00  0.190869E+00  0.110374E+02
  48    -2  0.880129E-02  0.410588E-02  0.469540E-02  0.989984E-01
  48    -1  0.117584E-01  0.543474E-02  0.632369E-02  0.120314E+00
  48     0  0.314781E-01  0.140982E-01  0.173799E-01  0.261145E+00
  48     1  0.105788E+00  0.452966E-01  0.604909E-01  0.839478E+00
  48     2  0.204233E+00  0.859356E-01  0.118298E+00  0.198501E+01
  48     3  0.270153E+00  0.112849E+00  0.157304E+00  0.353635E+01
  48     4  0.305309E+00  0.127150E+00  0.178159E+00  0.530353E+01
  48     5  0.322417E+00  0.134184E+00  0.188233E+00  0.717066E+01
  48     6  0.330279E+00  0.137499E+00  0.192781E+00  0.907377E+01
  48     7  0.333875E+00  0.138981E+00  0.194894E+00  0.109914E+02
  49    -2  0.844243E-02  0.393919E-02  0.450324E-02  0.941070E-01
  49    -1  0.113385E-01  0.523744E-02  0.610102E-02  0.115094E+00
  49     0  0.309659E-01  0.138722E-01  0.170937E-01  0.252970E+00
  49     1  0.106192E+00  0.454471E-01  0.607451E-01  0.823374E+00
  49     2  0.206826E+00  0.871078E-01  0.119718E+00  0.196030E+01
  49     3  0.274953E+00  0.114819E+00  0.160133E+00  0.350358E+01
  49     4  0.311345E+00  0.129658E+00  0.181687E+00  0.526967E+01
  49     5  0.328811E+00  0.136879E+00  0.191932E+00  0.713331E+01
  49     6  0.336821E+00  0.140197E+00  0.196624E+00  0.903587E+01
  49     7  0.340612E+00  0.141552E+00  0.199060E+00  0.109574E+02
  50    -2  0.808379E-02  0.376902E-02  0.431477E-02  0.896705E-01
  50    -1  0.109334E-01  0.505041E-02  0.588296E-02  0.110006E+00
  50     0  0.304640E-01  0.136365E-01  0.168276E-01  0.245252E+00
  50     1  0.106621E+00  0.456286E-01  0.609920E-01  0.808258E+00
  50     2  0.209428E+00  0.881159E-01  0.121312E+00  0.193641E+01
  50     3  0.279498E+00  0.116799E+00  0.162699E+00  0.347073E+01
  50     4  0.316777E+00  0.131880E+00  0.184897E+00  0.523354E+01
  50     5  0.335217E+00  0.139576E+00  0.195641E+00  0.709698E+01
  50     6  0.343411E+00  0.142900E+00  0.200512E+00  0.900124E+01
  50     7  0.347147E+00  0.144354E+00  0.202793E+00  0.109189E+02
  51    -2  0.772919E-02  0.359554E-02  0.413366E-02  0.854923E-01
  51    -1  0.105313E-01  0.486641E-02  0.566485E-02  0.104986E+00
  51     0  0.299202E-01  0.133811E-01  0.165391E-01  0.237239E+00
  51     1  0.106772E+00  0.456427E-01  0.611293E-01  0.793462E+00
  51     2  0.212123E+00  0.891555E-01  0.122967E+00  0.191155E+01
  51     3  0.284195E+00  0.118622E+00  0.165572E+00  0.344373E+01
  51     4  0.322680E+00  0.134275E+00  0.188405E+00  0.520084E+01
  51     5  0.341375E+00  0.141975E+00  0.199400E+00  0.705910E+01
  51     6  0.350279E+00  0.145644E+00  0.204635E+00  0.895952E+01
  51     7  0.354082E+00  0.147227E+00  0.206855E+00  0.108844E+02
  52    -2  0.738061E-02  0.343866E-02  0.394195E-02  0.812792E-01
  52    -1  0.101542E-01  0.468440E-02  0.546980E-02  0.100611E+00
  52     0  0.293993E-01  0.131471E-01  0.162522E-01  0.229681E+00
  52     1  0.107071E+00  0.457291E-01  0.613421E-01  0.779188E+00
  52     2  0.214602E+00  0.903139E-01  0.124288E+00  0.188911E+01
  52     3  0.288688E+00  0.120587E+00  0.168101E+00  0.341278E+01
  52     4  0.328549E+00  0.136753E+00  0.191796E+00  0.516608E+01
  52     5  0.347620E+00  0.144654E+00  0.202966E+00  0.702288E+01
  52     6  0.356805E+00  0.148384E+00  0.208420E+00  0.892558E+01
  52     7  0.360787E+00  0.150148E+00  0.210639E+00  0.108457E+02
  53    -2  0.705689E-02  0.328128E-02  0.377561E-02  0.772965E-01
  53    -1  0.977358E-02  0.450917E-02  0.526441E-02  0.959726E-01
  53     0  0.288599E-01  0.129017E-01  0.159582E-01  0.222221E+00
  53     1  0.107295E+00  0.458379E-01  0.614574E-01  0.764278E+00
  53     2  0.217309E+00  0.913974E-01  0.125911E+00  0.186809E+01
  53     3  0.293380E+00  0.122444E+00  0.170936E+00  0.338301E+01
  53     4  0.334029E+00  0.138976E+00  0.195053E+00  0.513349E+01
  53     5  0.354104E+00  0.147283E+00  0.206821E+00  0.699159E+01
  53     6  0.363439E+00  0.151136E+00  0.212303E+00  0.888974E+01
  53     7  0.367754E+00  0.152937E+00  0.214817E+00  0.108094E+02
  54    -2  0.673325E-02  0.312990E-02  0.360335E-02  0.735286E-01
  54    -1  0.939421E-02  0.432530E-02  0.506891E-02  0.917454E-01
  54     0  0.282990E-01  0.126641E-01  0.156349E-01  0.214933E+00
  54     1  0.107453E+00  0.458350E-01  0.616181E-01  0.750882E+00
  54     2  0.219716E+00  0.923221E-01  0.127394E+00  0.184458E+01
  54     3  0.297809E+00  0.124283E+00  0.173527E+00  0.335453E+01
  54     4  0.340031E+00  0.141451E+00  0.198579E+00  0.510024E+01
  54     5  0.360244E+00  0.149954E+00  0.210290E+00  0.695510E+01
  54     6  0.370159E+00  0.154112E+00  0.216048E+00  0.885452E+01
  54     7  0.374334E+00  0.155738E+00  0.218595E+00  0.107743E+02
  55    -2  0.642054E-02  0.298090E-02  0.343964E-02  0.698498E-01
  55    -1  0.903398E-02  0.416506E-02  0.486892E-02  0.875779E-01
  55     0  0.277511E-01  0.123987E-01  0.153524E-01  0.208334E+00
  55     1  0.107536E+00  0.458892E-01  0.616465E-01  0.737393E+00
  55     2  0.222214E+00  0.932886E-01  0.128926E+00  0.182413E+01
  55     3  0.302402E+00  0.126120E+00  0.176282E+00  0.332698E+01
  55     4  0.345310E+00  0.143804E+00  0.201506E+00  0.506782E+01
  55     5  0.366952E+00  0.152759E+00  0.214193E+00  0.692217E+01
  55     6  0.376498E+00  0.156839E+00  0.219660E+00  0.882087E+01
  55     7  0.381105E+00  0.158602E+00  0.222503E+00  0.107368E+02
